g0;Alpha;Beta;Gamma;percent;Zustand
0;0.82;0.08;0.01;97.56;0
0;0.82;0.08;0.02;97.56;0
0;0.82;0.08;0.03;97.56;0
0;0.82;0.08;0.04;97.56;0
0;0.82;0.08;0.05;97.56;0
0;0.82;0.08;0.06;97.56;0
0;0.82;0.08;0.07;97.56;0
0;0.82;0.08;0.08;97.56;0
0;0.82;0.09;0.0;97.56;0
0;0.82;0.09;0.01;97.56;0
0;0.82;0.09;0.02;97.56;0
0;0.82;0.09;0.03;97.56;0
0;0.82;0.09;0.04;97.56;0
0;0.82;0.09;0.05;97.56;0
0;0.82;0.09;0.06;97.56;0
0;0.82;0.09;0.07;97.56;0
0;0.82;0.09;0.08;97.56;0
0;0.82;0.09;0.09;97.56;0
0;0.82;0.1;0.0;97.56;0
0;0.82;0.1;0.01;97.56;0
0;0.82;0.1;0.02;97.56;0
0;0.82;0.1;0.03;97.56;0
0;0.82;0.1;0.04;97.56;0
0;0.82;0.1;0.05;97.56;0
0;0.82;0.1;0.06;97.56;0
0;0.82;0.1;0.07;97.56;0
0;0.82;0.1;0.08;97.56;0
0;0.82;0.1;0.09;97.56;0
0;0.82;0.1;0.1;97.56;0
0;0.82;0.11;0.0;97.56;0
0;0.82;0.11;0.01;97.56;0
0;0.82;0.11;0.02;97.56;0
0;0.82;0.11;0.03;97.56;0
0;0.82;0.11;0.04;97.56;0
0;0.82;0.11;0.05;97.56;0
0;0.82;0.11;0.06;97.56;0
0;0.82;0.11;0.07;97.56;0
0;0.82;0.11;0.08;97.56;0
0;0.82;0.11;0.09;97.56;0
0;0.82;0.11;0.1;97.56;0
0;0.82;0.11;0.11;97.56;0
0;0.82;0.12;0.0;97.56;0
0;0.82;0.12;0.01;97.56;0
0;0.82;0.12;0.02;97.56;0
0;0.82;0.12;0.03;97.56;0
0;0.82;0.12;0.04;97.56;0
0;0.82;0.12;0.05;97.56;0
0;0.82;0.12;0.06;97.56;0
0;0.82;0.12;0.07;97.56;0
0;0.82;0.12;0.08;97.56;0
0;0.82;0.12;0.09;97.56;0
0;0.82;0.12;0.1;97.56;0
0;0.82;0.12;0.11;97.56;0
0;0.82;0.12;0.12;97.56;0
0;0.82;0.13;0.0;97.56;0
0;0.82;0.13;0.01;97.56;0
0;0.82;0.13;0.02;97.56;0
0;0.82;0.13;0.03;97.56;0
0;0.82;0.13;0.04;97.56;0
0;0.82;0.13;0.05;97.56;0
0;0.82;0.13;0.06;97.56;0
0;0.82;0.13;0.07;97.56;0
0;0.82;0.13;0.08;97.56;0
0;0.82;0.13;0.09;97.56;0
0;0.82;0.13;0.1;97.56;0
0;0.82;0.13;0.11;97.56;0
0;0.82;0.13;0.12;97.56;0
0;0.82;0.13;0.13;97.56;0
0;0.82;0.14;0.0;97.56;0
0;0.82;0.14;0.01;97.56;0
0;0.82;0.14;0.02;97.56;0
0;0.82;0.14;0.03;97.56;0
0;0.82;0.14;0.04;97.56;0
0;0.82;0.14;0.05;97.56;0
0;0.82;0.14;0.06;97.56;0
0;0.82;0.14;0.07;97.56;0
0;0.82;0.14;0.08;97.56;0
0;0.82;0.14;0.09;97.56;0
0;0.82;0.14;0.1;97.56;0
0;0.82;0.14;0.11;97.56;0
0;0.82;0.14;0.12;97.56;0
0;0.82;0.14;0.13;97.56;0
0;0.82;0.14;0.14;97.56;0
0;0.82;0.15;0.0;97.56;0
0;0.82;0.15;0.01;97.56;0
0;0.82;0.15;0.02;97.56;0
0;0.82;0.15;0.03;97.56;0
0;0.82;0.15;0.04;97.56;0
0;0.82;0.15;0.05;97.56;0
0;0.82;0.15;0.06;97.56;0
0;0.82;0.15;0.07;97.56;0
0;0.82;0.15;0.08;97.56;0
0;0.82;0.15;0.09;97.56;0
0;0.82;0.15;0.1;97.56;0
0;0.82;0.15;0.11;97.56;0
0;0.82;0.15;0.12;97.56;0
0;0.82;0.15;0.13;97.56;0
0;0.82;0.15;0.14;97.56;0
0;0.82;0.15;0.15;97.56;0
0;0.82;0.16;0.0;97.56;0
0;0.82;0.16;0.01;97.56;0
0;0.82;0.16;0.02;97.56;0
0;0.82;0.16;0.03;97.56;0
0;0.82;0.16;0.04;97.56;0
0;0.82;0.16;0.05;97.56;0
0;0.82;0.16;0.06;97.56;0
0;0.82;0.16;0.07;97.56;0
0;0.82;0.16;0.08;97.56;0
0;0.82;0.16;0.09;97.56;0
0;0.82;0.16;0.1;97.56;0
0;0.82;0.16;0.11;97.56;0
0;0.82;0.16;0.12;97.56;0
0;0.82;0.16;0.13;97.56;0
0;0.82;0.16;0.14;97.56;0
0;0.82;0.16;0.15;97.56;0
0;0.82;0.16;0.16;97.56;0
0;0.82;0.17;0.0;97.56;0
0;0.82;0.17;0.01;97.56;0
0;0.82;0.17;0.02;97.56;0
0;0.82;0.17;0.03;97.56;0
0;0.82;0.17;0.04;97.56;0
0;0.82;0.17;0.05;97.56;0
0;0.82;0.17;0.06;97.56;0
0;0.82;0.17;0.07;97.56;0
0;0.82;0.17;0.08;97.56;0
0;0.82;0.17;0.09;97.56;0
0;0.82;0.17;0.1;97.56;0
0;0.82;0.17;0.11;97.56;0
0;0.82;0.17;0.12;97.56;0
0;0.82;0.17;0.13;97.56;0
0;0.82;0.17;0.14;97.56;0
0;0.82;0.17;0.15;97.56;0
0;0.82;0.17;0.16;97.56;0
0;0.82;0.17;0.17;97.56;0
0;0.82;0.18;0.0;97.56;0
0;0.82;0.18;0.01;97.56;0
0;0.82;0.18;0.02;97.56;0
0;0.82;0.18;0.03;97.56;0
0;0.82;0.18;0.04;97.56;0
0;0.82;0.18;0.05;97.56;0
0;0.82;0.18;0.06;97.56;0
0;0.82;0.18;0.07;97.56;0
0;0.82;0.18;0.08;97.56;0
0;0.82;0.18;0.09;97.56;0
0;0.82;0.18;0.1;97.56;0
0;0.82;0.18;0.11;97.56;0
0;0.82;0.18;0.12;97.56;0
0;0.82;0.18;0.13;97.56;0
0;0.82;0.18;0.14;97.56;0
0;0.82;0.18;0.15;97.56;0
0;0.82;0.18;0.16;97.56;0
0;0.82;0.18;0.17;97.56;0
0;0.82;0.18;0.18;97.56;0
0;0.82;0.19;0.0;97.56;0
0;0.82;0.19;0.01;97.56;0
0;0.82;0.19;0.02;97.56;0
0;0.82;0.19;0.03;97.56;0
0;0.82;0.19;0.04;97.56;0
0;0.82;0.19;0.05;97.56;0
0;0.82;0.19;0.06;97.56;0
0;0.82;0.19;0.07;97.56;0
0;0.82;0.19;0.08;97.56;0
0;0.82;0.19;0.09;97.56;0
0;0.82;0.19;0.1;97.56;0
0;0.82;0.19;0.11;97.56;0
0;0.82;0.19;0.12;97.56;0
0;0.82;0.19;0.13;97.56;0
0;0.82;0.19;0.14;97.56;0
0;0.82;0.19;0.15;97.56;0
0;0.82;0.19;0.16;97.56;0
0;0.82;0.19;0.17;97.56;0
0;0.82;0.19;0.18;97.56;0
0;0.82;0.19;0.19;97.56;0
0;0.82;0.2;0.0;97.56;0
0;0.82;0.2;0.01;97.56;0
0;0.82;0.2;0.02;97.56;0
0;0.82;0.2;0.03;97.56;0
0;0.82;0.2;0.04;97.56;0
0;0.82;0.2;0.05;97.56;0
0;0.82;0.2;0.06;97.56;0
0;0.82;0.2;0.07;97.56;0
0;0.82;0.2;0.08;97.56;0
0;0.82;0.2;0.09;97.56;0
0;0.82;0.2;0.1;97.56;0
0;0.82;0.2;0.11;97.56;0
0;0.82;0.2;0.12;97.56;0
0;0.82;0.2;0.13;97.56;0
0;0.82;0.2;0.14;97.56;0
0;0.82;0.2;0.15;97.56;0
0;0.82;0.2;0.16;97.56;0
0;0.82;0.2;0.17;97.56;0
0;0.82;0.2;0.18;97.56;0
0;0.82;0.2;0.19;95.12;0
0;0.82;0.2;0.2;95.12;0
0;0.82;0.21;0.0;97.56;0
0;0.82;0.21;0.01;97.56;0
0;0.82;0.21;0.02;97.56;0
0;0.82;0.21;0.03;97.56;0
0;0.82;0.21;0.04;97.56;0
0;0.82;0.21;0.05;97.56;0
0;0.82;0.21;0.06;97.56;0
0;0.82;0.21;0.07;97.56;0
0;0.82;0.21;0.08;97.56;0
0;0.82;0.21;0.09;97.56;0
0;0.82;0.21;0.1;97.56;0
0;0.82;0.21;0.11;97.56;0
0;0.82;0.21;0.12;97.56;0
0;0.82;0.21;0.13;97.56;0
0;0.82;0.21;0.14;97.56;0
0;0.82;0.21;0.15;97.56;0
0;0.82;0.21;0.16;97.56;0
0;0.82;0.21;0.17;95.12;0
0;0.82;0.21;0.18;95.12;0
0;0.82;0.21;0.19;95.12;0
0;0.82;0.21;0.2;95.12;0
0;0.82;0.21;0.21;95.12;0
0;0.82;0.22;0.0;97.56;0
0;0.82;0.22;0.01;97.56;0
0;0.82;0.22;0.02;97.56;0
0;0.82;0.22;0.03;97.56;0
0;0.82;0.22;0.04;97.56;0
0;0.82;0.22;0.05;97.56;0
0;0.82;0.22;0.06;97.56;0
0;0.82;0.22;0.07;97.56;0
0;0.82;0.22;0.08;97.56;0
0;0.82;0.22;0.09;97.56;0
0;0.82;0.22;0.1;97.56;0
0;0.82;0.22;0.11;97.56;0
0;0.82;0.22;0.12;97.56;0
0;0.82;0.22;0.13;97.56;0
0;0.82;0.22;0.14;97.56;0
0;0.82;0.22;0.15;95.12;0
0;0.82;0.22;0.16;95.12;0
0;0.82;0.22;0.17;95.12;0
0;0.82;0.22;0.18;95.12;0
0;0.82;0.22;0.19;95.12;0
0;0.82;0.22;0.2;95.12;0
0;0.82;0.22;0.21;95.12;0
0;0.82;0.22;0.22;95.12;0
0;0.82;0.23;0.0;97.56;0
0;0.82;0.23;0.01;97.56;0
0;0.82;0.23;0.02;97.56;0
0;0.82;0.23;0.03;97.56;0
0;0.82;0.23;0.04;97.56;0
0;0.82;0.23;0.05;97.56;0
0;0.82;0.23;0.06;97.56;0
0;0.82;0.23;0.07;97.56;0
0;0.82;0.23;0.08;97.56;0
0;0.82;0.23;0.09;97.56;0
0;0.82;0.23;0.1;97.56;0
0;0.82;0.23;0.11;97.56;0
0;0.82;0.23;0.12;95.12;0
0;0.82;0.23;0.13;95.12;0
0;0.82;0.23;0.14;95.12;0
0;0.82;0.23;0.15;95.12;0
0;0.82;0.23;0.16;95.12;0
0;0.82;0.23;0.17;95.12;0
0;0.82;0.23;0.18;95.12;0
0;0.82;0.23;0.19;95.12;0
0;0.82;0.23;0.2;95.12;0
0;0.82;0.23;0.21;95.12;0
0;0.82;0.23;0.22;95.12;0
0;0.82;0.23;0.23;95.12;0
0;0.82;0.24;0.0;97.56;0
0;0.82;0.24;0.01;97.56;0
0;0.82;0.24;0.02;97.56;0
0;0.82;0.24;0.03;97.56;0
0;0.82;0.24;0.04;97.56;0
0;0.82;0.24;0.05;97.56;0
0;0.82;0.24;0.06;97.56;0
0;0.82;0.24;0.07;97.56;0
0;0.82;0.24;0.08;97.56;0
0;0.82;0.24;0.09;95.12;0
0;0.82;0.24;0.1;95.12;0
0;0.82;0.24;0.11;95.12;0
0;0.82;0.24;0.12;95.12;0
0;0.82;0.24;0.13;95.12;0
0;0.82;0.24;0.14;95.12;0
0;0.82;0.24;0.15;95.12;0
0;0.82;0.24;0.16;95.12;0
0;0.82;0.24;0.17;95.12;0
0;0.82;0.24;0.18;95.12;0
0;0.82;0.24;0.19;95.12;0
0;0.82;0.24;0.2;95.12;0
0;0.82;0.24;0.21;95.12;0
0;0.82;0.24;0.22;95.12;0
0;0.82;0.24;0.23;95.12;0
0;0.82;0.24;0.24;95.12;0
0;0.82;0.25;0.0;97.56;0
0;0.82;0.25;0.01;97.56;0
0;0.82;0.25;0.02;97.56;0
0;0.82;0.25;0.03;97.56;0
0;0.82;0.25;0.04;97.56;0
0;0.82;0.25;0.05;97.56;0
0;0.82;0.25;0.06;95.12;0
0;0.82;0.25;0.07;95.12;0
0;0.82;0.25;0.08;95.12;0
0;0.82;0.25;0.09;95.12;0
0;0.82;0.25;0.1;95.12;0
0;0.82;0.25;0.11;95.12;0
0;0.82;0.25;0.12;95.12;0
0;0.82;0.25;0.13;95.12;0
0;0.82;0.25;0.14;95.12;0
0;0.82;0.25;0.15;95.12;0
0;0.82;0.25;0.16;95.12;0
0;0.82;0.25;0.17;95.12;0
0;0.82;0.25;0.18;95.12;0
0;0.82;0.25;0.19;95.12;0
0;0.82;0.25;0.2;95.12;0
0;0.82;0.25;0.21;95.12;0
0;0.82;0.25;0.22;95.12;0
0;0.82;0.25;0.23;95.12;0
0;0.82;0.25;0.24;95.12;0
0;0.82;0.25;0.25;95.12;0
0;0.82;0.26;0.0;97.56;0
0;0.82;0.26;0.01;97.56;0
0;0.82;0.26;0.02;95.12;0
0;0.82;0.26;0.03;95.12;0
0;0.82;0.26;0.04;95.12;0
0;0.82;0.26;0.05;95.12;0
0;0.82;0.26;0.06;95.12;0
0;0.82;0.26;0.07;95.12;0
0;0.82;0.26;0.08;95.12;0
0;0.82;0.26;0.09;95.12;0
0;0.82;0.26;0.1;95.12;0
0;0.82;0.26;0.11;95.12;0
0;0.82;0.26;0.12;95.12;0
0;0.82;0.26;0.13;95.12;0
0;0.82;0.26;0.14;95.12;0
0;0.82;0.26;0.15;95.12;0
0;0.82;0.26;0.16;95.12;0
0;0.82;0.26;0.17;95.12;0
0;0.82;0.26;0.18;95.12;0
0;0.82;0.26;0.19;95.12;0
0;0.82;0.26;0.2;95.12;0
0;0.82;0.26;0.21;95.12;0
0;0.82;0.26;0.22;95.12;0
0;0.82;0.26;0.23;95.12;0
0;0.82;0.26;0.24;95.12;0
0;0.82;0.26;0.25;92.68;0
0;0.82;0.26;0.26;92.68;0
0;0.82;0.27;0.0;95.12;0
0;0.82;0.27;0.01;95.12;0
0;0.82;0.27;0.02;95.12;0
0;0.82;0.27;0.03;95.12;0
0;0.82;0.27;0.04;95.12;0
0;0.82;0.27;0.05;95.12;0
0;0.82;0.27;0.06;95.12;0
0;0.82;0.27;0.07;95.12;0
0;0.82;0.27;0.08;95.12;0
0;0.82;0.27;0.09;95.12;0
0;0.82;0.27;0.1;95.12;0
0;0.82;0.27;0.11;95.12;0
0;0.82;0.27;0.12;95.12;0
0;0.82;0.27;0.13;95.12;0
0;0.82;0.27;0.14;95.12;0
0;0.82;0.27;0.15;95.12;0
0;0.82;0.27;0.16;95.12;0
0;0.82;0.27;0.17;95.12;0
0;0.82;0.27;0.18;95.12;0
0;0.82;0.27;0.19;95.12;0
0;0.82;0.27;0.2;95.12;0
0;0.82;0.27;0.21;95.12;0
0;0.82;0.27;0.22;95.12;0
0;0.82;0.27;0.23;92.68;0
0;0.82;0.27;0.24;92.68;0
0;0.82;0.27;0.25;92.68;0
0;0.82;0.27;0.26;92.68;0
0;0.82;0.27;0.27;92.68;0
0;0.82;0.28;0.0;95.12;0
0;0.82;0.28;0.01;95.12;0
0;0.82;0.28;0.02;95.12;0
0;0.82;0.28;0.03;95.12;0
0;0.82;0.28;0.04;95.12;0
0;0.82;0.28;0.05;95.12;0
0;0.82;0.28;0.06;95.12;0
0;0.82;0.28;0.07;95.12;0
0;0.82;0.28;0.08;95.12;0
0;0.82;0.28;0.09;95.12;0
0;0.82;0.28;0.1;95.12;0
0;0.82;0.28;0.11;95.12;0
0;0.82;0.28;0.12;95.12;0
0;0.82;0.28;0.13;95.12;0
0;0.82;0.28;0.14;95.12;0
0;0.82;0.28;0.15;95.12;0
0;0.82;0.28;0.16;95.12;0
0;0.82;0.28;0.17;95.12;0
0;0.82;0.28;0.18;95.12;0
0;0.82;0.28;0.19;95.12;0
0;0.82;0.28;0.2;95.12;0
0;0.82;0.28;0.21;95.12;0
0;0.82;0.28;0.22;92.68;0
0;0.82;0.28;0.23;92.68;0
0;0.82;0.28;0.24;92.68;0
0;0.82;0.28;0.25;92.68;0
0;0.82;0.28;0.26;92.68;0
0;0.82;0.28;0.27;90.24;0
0;0.82;0.28;0.28;90.24;0
0;0.82;0.29;0.0;95.12;0
0;0.82;0.29;0.01;95.12;0
0;0.82;0.29;0.02;95.12;0
0;0.82;0.29;0.03;95.12;0
0;0.82;0.29;0.04;95.12;0
0;0.82;0.29;0.05;95.12;0
0;0.82;0.29;0.06;95.12;0
0;0.82;0.29;0.07;95.12;0
0;0.82;0.29;0.08;95.12;0
0;0.82;0.29;0.09;95.12;0
0;0.82;0.29;0.1;95.12;0
0;0.82;0.29;0.11;95.12;0
0;0.82;0.29;0.12;95.12;0
0;0.82;0.29;0.13;95.12;0
0;0.82;0.29;0.14;95.12;0
0;0.82;0.29;0.15;95.12;0
0;0.82;0.29;0.16;95.12;0
0;0.82;0.29;0.17;95.12;0
0;0.82;0.29;0.18;95.12;0
0;0.82;0.29;0.19;95.12;0
0;0.82;0.29;0.2;92.68;0
0;0.82;0.29;0.21;92.68;0
0;0.82;0.29;0.22;92.68;0
0;0.82;0.29;0.23;92.68;0
0;0.82;0.29;0.24;92.68;0
0;0.82;0.29;0.25;92.68;0
0;0.82;0.29;0.26;90.24;0
0;0.82;0.29;0.27;90.24;0
0;0.82;0.29;0.28;87.8;0
0;0.82;0.29;0.29;82.93;0
0;0.82;0.3;0.0;95.12;0
0;0.82;0.3;0.01;95.12;0
0;0.82;0.3;0.02;95.12;0
0;0.82;0.3;0.03;95.12;0
0;0.82;0.3;0.04;95.12;0
0;0.82;0.3;0.05;95.12;0
0;0.82;0.3;0.06;95.12;0
0;0.82;0.3;0.07;95.12;0
0;0.82;0.3;0.08;95.12;0
0;0.82;0.3;0.09;95.12;0
0;0.82;0.3;0.1;95.12;0
0;0.82;0.3;0.11;95.12;0
0;0.82;0.3;0.12;95.12;0
0;0.82;0.3;0.13;95.12;0
0;0.82;0.3;0.14;95.12;0
0;0.82;0.3;0.15;95.12;0
0;0.82;0.3;0.16;95.12;0
0;0.82;0.3;0.17;95.12;0
0;0.82;0.3;0.18;92.68;0
0;0.82;0.3;0.19;92.68;0
0;0.82;0.3;0.2;92.68;0
0;0.82;0.3;0.21;92.68;0
0;0.82;0.3;0.22;92.68;0
0;0.82;0.3;0.23;92.68;0
0;0.82;0.3;0.24;92.68;0
0;0.82;0.3;0.25;90.24;0
0;0.82;0.3;0.26;90.24;0
0;0.82;0.3;0.27;87.8;0
0;0.82;0.3;0.28;85.37;0
0;0.82;0.3;0.29;80.49;0
0;0.82;0.3;0.3;78.05;0
0;0.82;0.31;0.0;95.12;0
0;0.82;0.31;0.01;95.12;0
0;0.82;0.31;0.02;95.12;0
0;0.82;0.31;0.03;95.12;0
0;0.82;0.31;0.04;95.12;0
0;0.82;0.31;0.05;95.12;0
0;0.82;0.31;0.06;95.12;0
0;0.82;0.31;0.07;95.12;0
0;0.82;0.31;0.08;95.12;0
0;0.82;0.31;0.09;95.12;0
0;0.82;0.31;0.1;95.12;0
0;0.82;0.31;0.11;95.12;0
0;0.82;0.31;0.12;95.12;0
0;0.82;0.31;0.13;95.12;0
0;0.82;0.31;0.14;95.12;0
0;0.82;0.31;0.15;95.12;0
0;0.82;0.31;0.16;95.12;0
0;0.82;0.31;0.17;92.68;0
0;0.82;0.31;0.18;92.68;0
0;0.82;0.31;0.19;92.68;0
0;0.82;0.31;0.2;92.68;0
0;0.82;0.31;0.21;92.68;0
0;0.82;0.31;0.22;92.68;0
0;0.82;0.31;0.23;92.68;0
0;0.82;0.31;0.24;90.24;0
0;0.82;0.31;0.25;90.24;0
0;0.82;0.31;0.26;87.8;0
0;0.82;0.31;0.27;85.37;0
0;0.82;0.31;0.28;82.93;0
0;0.82;0.31;0.29;78.05;0
0;0.82;0.31;0.3;78.05;0
0;0.82;0.31;0.31;73.17;0
0;0.82;0.32;0.0;95.12;0
0;0.82;0.32;0.01;95.12;0
0;0.82;0.32;0.02;95.12;0
0;0.82;0.32;0.03;95.12;0
0;0.82;0.32;0.04;95.12;0
0;0.82;0.32;0.05;95.12;0
0;0.82;0.32;0.06;95.12;0
0;0.82;0.32;0.07;95.12;0
0;0.82;0.32;0.08;95.12;0
0;0.82;0.32;0.09;95.12;0
0;0.82;0.32;0.1;95.12;0
0;0.82;0.32;0.11;95.12;0
0;0.82;0.32;0.12;95.12;0
0;0.82;0.32;0.13;95.12;0
0;0.82;0.32;0.14;95.12;0
0;0.82;0.32;0.15;92.68;0
0;0.82;0.32;0.16;92.68;0
0;0.82;0.32;0.17;92.68;0
0;0.82;0.32;0.18;92.68;0
0;0.82;0.32;0.19;92.68;0
0;0.82;0.32;0.2;92.68;0
0;0.82;0.32;0.21;92.68;0
0;0.82;0.32;0.22;92.68;0
0;0.82;0.32;0.23;90.24;0
0;0.82;0.32;0.24;90.24;0
0;0.82;0.32;0.25;87.8;0
0;0.82;0.32;0.26;85.37;0
0;0.82;0.32;0.27;82.93;0
0;0.82;0.32;0.28;80.49;0
0;0.82;0.32;0.29;75.61;0
0;0.82;0.32;0.3;73.17;0
0;0.82;0.32;0.31;70.73;0
0;0.82;0.32;0.32;68.29;0
0;0.82;0.33;0.0;95.12;0
0;0.82;0.33;0.01;95.12;0
0;0.82;0.33;0.02;95.12;0
0;0.82;0.33;0.03;95.12;0
0;0.82;0.33;0.04;95.12;0
0;0.82;0.33;0.05;95.12;0
0;0.82;0.33;0.06;95.12;0
0;0.82;0.33;0.07;95.12;0
0;0.82;0.33;0.08;95.12;0
0;0.82;0.33;0.09;95.12;0
0;0.82;0.33;0.1;95.12;0
0;0.82;0.33;0.11;95.12;0
0;0.82;0.33;0.12;95.12;0
0;0.82;0.33;0.13;92.68;0
0;0.82;0.33;0.14;92.68;0
0;0.82;0.33;0.15;92.68;0
0;0.82;0.33;0.16;92.68;0
0;0.82;0.33;0.17;92.68;0
0;0.82;0.33;0.18;92.68;0
0;0.82;0.33;0.19;92.68;0
0;0.82;0.33;0.2;92.68;0
0;0.82;0.33;0.21;90.24;0
0;0.82;0.33;0.22;90.24;0
0;0.82;0.33;0.23;90.24;0
0;0.82;0.33;0.24;87.8;0
0;0.82;0.33;0.25;85.37;0
0;0.82;0.33;0.26;82.93;0
0;0.82;0.33;0.27;80.49;0
0;0.82;0.33;0.28;78.05;0
0;0.82;0.33;0.29;75.61;0
0;0.82;0.33;0.3;70.73;0
0;0.82;0.33;0.31;68.29;0
0;0.82;0.33;0.32;65.85;0
0;0.82;0.33;0.33;60.98;0
0;0.82;0.34;0.0;95.12;0
0;0.82;0.34;0.01;95.12;0
0;0.82;0.34;0.02;95.12;0
0;0.82;0.34;0.03;95.12;0
0;0.82;0.34;0.04;95.12;0
0;0.82;0.34;0.05;95.12;0
0;0.82;0.34;0.06;95.12;0
0;0.82;0.34;0.07;95.12;0
0;0.82;0.34;0.08;95.12;0
0;0.82;0.34;0.09;95.12;0
0;0.82;0.34;0.1;92.68;0
0;0.82;0.34;0.11;92.68;0
0;0.82;0.34;0.12;92.68;0
0;0.82;0.34;0.13;92.68;0
0;0.82;0.34;0.14;92.68;0
0;0.82;0.34;0.15;92.68;0
0;0.82;0.34;0.16;92.68;0
0;0.82;0.34;0.17;92.68;0
0;0.82;0.34;0.18;92.68;0
0;0.82;0.34;0.19;92.68;0
0;0.82;0.34;0.2;90.24;0
0;0.82;0.34;0.21;90.24;0
0;0.82;0.34;0.22;90.24;0
0;0.82;0.34;0.23;87.8;0
0;0.82;0.34;0.24;85.37;0
0;0.82;0.34;0.25;82.93;0
0;0.82;0.34;0.26;80.49;0
0;0.82;0.34;0.27;78.05;0
0;0.82;0.34;0.28;75.61;0
0;0.82;0.34;0.29;73.17;0
0;0.82;0.34;0.3;70.73;0
0;0.82;0.34;0.31;65.85;0
0;0.82;0.34;0.32;63.41;0
0;0.82;0.34;0.33;58.54;0
0;0.82;0.34;0.34;53.66;0
0;0.82;0.35;0.0;95.12;0
0;0.82;0.35;0.01;95.12;0
0;0.82;0.35;0.02;95.12;0
0;0.82;0.35;0.03;95.12;0
0;0.82;0.35;0.04;95.12;0
0;0.82;0.35;0.05;95.12;0
0;0.82;0.35;0.06;95.12;0
0;0.82;0.35;0.07;95.12;0
0;0.82;0.35;0.08;92.68;0
0;0.82;0.35;0.09;92.68;0
0;0.82;0.35;0.1;92.68;0
0;0.82;0.35;0.11;92.68;0
0;0.82;0.35;0.12;92.68;0
0;0.82;0.35;0.13;92.68;0
0;0.82;0.35;0.14;92.68;0
0;0.82;0.35;0.15;92.68;0
0;0.82;0.35;0.16;92.68;0
0;0.82;0.35;0.17;92.68;0
0;0.82;0.35;0.18;90.24;0
0;0.82;0.35;0.19;90.24;0
0;0.82;0.35;0.2;90.24;0
0;0.82;0.35;0.21;90.24;0
0;0.82;0.35;0.22;87.8;0
0;0.82;0.35;0.23;85.37;0
0;0.82;0.35;0.24;82.93;0
0;0.82;0.35;0.25;80.49;0
0;0.82;0.35;0.26;78.05;0
0;0.82;0.35;0.27;75.61;0
0;0.82;0.35;0.28;73.17;0
0;0.82;0.35;0.29;70.73;0
0;0.82;0.35;0.3;68.29;0
0;0.82;0.35;0.31;63.41;0
0;0.82;0.35;0.32;60.98;0
0;0.82;0.35;0.33;56.1;0
0;0.82;0.35;0.34;48.78;0
0;0.82;0.35;0.35;39.02;0
0;0.82;0.36;0.0;95.12;0
0;0.82;0.36;0.01;95.12;0
0;0.82;0.36;0.02;95.12;0
0;0.82;0.36;0.03;95.12;0
0;0.82;0.36;0.04;95.12;0
0;0.82;0.36;0.05;92.68;0
0;0.82;0.36;0.06;92.68;0
0;0.82;0.36;0.07;92.68;0
0;0.82;0.36;0.08;92.68;0
0;0.82;0.36;0.09;92.68;0
0;0.82;0.36;0.1;92.68;0
0;0.82;0.36;0.11;92.68;0
0;0.82;0.36;0.12;92.68;0
0;0.82;0.36;0.13;92.68;0
0;0.82;0.36;0.14;92.68;0
0;0.82;0.36;0.15;92.68;0
0;0.82;0.36;0.16;92.68;0
0;0.82;0.36;0.17;90.24;0
0;0.82;0.36;0.18;90.24;0
0;0.82;0.36;0.19;90.24;0
0;0.82;0.36;0.2;90.24;0
0;0.82;0.36;0.21;87.8;0
0;0.82;0.36;0.22;85.37;0
0;0.82;0.36;0.23;82.93;0
0;0.82;0.36;0.24;80.49;0
0;0.82;0.36;0.25;78.05;0
0;0.82;0.36;0.26;75.61;0
0;0.82;0.36;0.27;73.17;0
0;0.82;0.36;0.28;70.73;0
0;0.82;0.36;0.29;68.29;0
0;0.82;0.36;0.3;65.85;0
0;0.82;0.36;0.31;60.98;0
0;0.82;0.36;0.32;56.1;0
0;0.82;0.36;0.33;51.22;0
0;0.82;0.36;0.34;43.9;0
0;0.82;0.36;0.35;19.51;0
0;0.82;0.36;0.36;0.0;0
0;0.82;0.37;0.0;95.12;0
0;0.82;0.37;0.01;95.12;0
0;0.82;0.37;0.02;92.68;0
0;0.82;0.37;0.03;92.68;0
0;0.82;0.37;0.04;92.68;0
0;0.82;0.37;0.05;92.68;0
0;0.82;0.37;0.06;92.68;0
0;0.82;0.37;0.07;92.68;0
0;0.82;0.37;0.08;92.68;0
0;0.82;0.37;0.09;92.68;0
0;0.82;0.37;0.1;92.68;0
0;0.82;0.37;0.11;92.68;0
0;0.82;0.37;0.12;92.68;0
0;0.82;0.37;0.13;92.68;0
0;0.82;0.37;0.14;92.68;0
0;0.82;0.37;0.15;90.24;0
0;0.82;0.37;0.16;90.24;0
0;0.82;0.37;0.17;90.24;0
0;0.82;0.37;0.18;90.24;0
0;0.82;0.37;0.19;87.8;0
0;0.82;0.37;0.2;87.8;0
0;0.82;0.37;0.21;85.37;0
0;0.82;0.37;0.22;82.93;0
0;0.82;0.37;0.23;80.49;0
0;0.82;0.37;0.24;78.05;0
0;0.82;0.37;0.25;75.61;0
0;0.82;0.37;0.26;73.17;0
0;0.82;0.37;0.27;70.73;0
0;0.82;0.37;0.28;68.29;0
0;0.82;0.37;0.29;65.85;0
0;0.82;0.37;0.3;63.41;0
0;0.82;0.37;0.31;58.54;0
